Rank,Name,Count,White,Black,API,AIAN,2+ Races,Hispanic
19581,Thong,1378,1.23%,2.47%,92.53%,(S),2.83%,(S)
19614,Throop,1375,94.47%,(S),(S),0.44%,1.96%,2.47%
19628,Tabora,1374,6.70%,(S),22.85%,(S),1.67%,67.47%
19642,Tappan,1373,89.29%,5.24%,(S),(S),0.95%,3.86%
19654,Toal,1371,95.04%,(S),0.66%,(S),1.39%,2.12%
19671,Tredway,1370,94.16%,1.31%,0.58%,1.09%,1.17%,1.68%
19688,Tripodi,1369,93.43%,(S),(S),(S),0.37%,5.84%
19716,Tawil,1366,90.56%,0.59%,(S),(S),2.34%,6.00%
19763,Takeuchi,1362,5.73%,(S),79.52%,(S),11.67%,3.01%
19763,Thweatt,1362,77.46%,17.11%,(S),(S),2.50%,2.28%
19782,Thedford,1360,55.00%,37.13%,(S),(S),3.46%,3.68%
19782,Twiggs,1360,52.94%,38.90%,0.37%,1.62%,3.09%,3.09%
19834,Tham,1355,4.72%,3.32%,87.75%,(S),2.29%,(S)
19834,Tingler,1355,95.94%,0.59%,(S),(S),1.62%,1.33%
19834,Tortora,1355,93.28%,(S),0.37%,(S),0.89%,5.31%
19885,Tison,1351,90.60%,(S),3.26%,(S),1.33%,3.33%
19885,Tyer,1351,82.16%,9.99%,2.74%,2.00%,1.18%,1.92%
19933,Tangen,1346,96.29%,(S),0.89%,(S),1.19%,1.19%
19955,Tallon,1344,91.52%,0.37%,0.37%,0.74%,1.79%,5.21%
19955,Toft,1344,95.83%,(S),0.67%,(S),1.64%,1.71%
19955,Trudel,1344,94.87%,(S),0.45%,(S),1.64%,2.53%
19966,Torchia,1343,94.56%,(S),(S),(S),1.56%,3.13%
19976,Treiber,1342,96.20%,0.45%,0.45%,0.45%,0.37%,2.09%
19997,Teasdale,1339,92.61%,1.64%,0.37%,0.75%,1.72%,2.91%
20010,Terriquez,1338,2.47%,0.82%,(S),0.00%,(S),96.56%
20057,Twining,1333,95.80%,(S),0.68%,(S),1.58%,1.65%
20065,Tokar,1332,95.35%,(S),0.75%,(S),1.58%,2.10%
20065,Torralba,1332,3.45%,(S),27.85%,2.85%,(S),64.19%
20139,Tito,1326,42.99%,3.02%,10.11%,(S),(S),41.93%
20232,Timpson,1316,63.91%,31.53%,0.46%,0.38%,1.67%,2.05%
20239,Tilly,1315,87.98%,5.93%,1.22%,0.84%,1.37%,2.66%
20248,Touchton,1314,96.58%,(S),0.53%,(S),1.07%,1.37%
20263,Templet,1313,97.03%,(S),(S),(S),0.69%,1.68%
20274,Tomczyk,1312,97.10%,(S),0.46%,(S),0.91%,1.14%
20299,Tremaine,1310,88.78%,2.98%,2.52%,(S),(S),3.66%
20309,Tuell,1309,87.55%,3.97%,0.76%,1.68%,2.67%,3.36%
20322,Teachout,1308,93.88%,(S),(S),0.84%,2.14%,2.37%
20322,Tebbe,1308,97.25%,(S),0.69%,(S),0.92%,1.07%
20336,Transue,1307,95.18%,0.38%,0.54%,1.15%,1.07%,1.68%
20364,Troia,1305,92.80%,1.00%,(S),(S),1.07%,4.14%
20382,Thetford,1304,92.79%,(S),(S),1.23%,2.30%,2.45%
20382,Traynham,1304,45.40%,48.24%,0.46%,0.61%,2.68%,2.61%
20394,Torain,1303,9.90%,84.88%,(S),(S),3.07%,1.69%
20408,Turay,1302,18.97%,78.34%,0.69%,0.00%,1.46%,0.54%
20434,Tone,1300,77.92%,7.85%,7.62%,1.08%,2.23%,3.31%
20565,Taniguchi,1289,5.66%,(S),72.23%,(S),15.98%,5.66%
20617,Tiedeman,1285,93.31%,0.00%,0.39%,2.02%,2.02%,2.26%
20648,Tarwater,1282,91.50%,(S),(S),1.40%,2.03%,4.68%
20806,Talcott,1269,95.35%,(S),0.71%,(S),0.95%,2.21%
20806,Tomita,1269,14.26%,(S),75.18%,(S),7.72%,2.68%
20843,Tehrani,1266,82.54%,(S),1.11%,(S),12.48%,3.71%
20852,Tash,1265,89.17%,4.74%,0.63%,0.55%,1.66%,3.24%
20884,Trowell,1262,51.58%,41.05%,0.55%,0.55%,3.25%,3.01%
20910,Tomkins,1260,90.32%,3.10%,1.51%,0.56%,2.54%,1.98%
20926,Trigo,1259,15.97%,0.95%,(S),(S),(S),82.45%
20961,Toepfer,1256,96.58%,(S),0.72%,(S),0.72%,1.75%
20961,Tompson,1256,68.47%,23.01%,0.56%,1.35%,2.79%,3.82%
20971,Tkach,1255,96.02%,(S),0.56%,(S),1.12%,2.07%
20985,Tormey,1254,95.06%,(S),0.64%,(S),2.07%,1.52%
21080,Te,1246,5.54%,(S),87.72%,(S),2.65%,2.65%
21144,Totty,1242,85.02%,10.55%,(S),(S),1.45%,1.93%
21157,Tremble,1241,48.51%,45.85%,(S),(S),1.53%,3.55%
21237,Tillson,1235,92.55%,3.40%,(S),(S),0.97%,2.43%
21260,Turrubiartes,1233,1.87%,(S),(S),0.00%,0.00%,98.05%
21272,Tremper,1232,94.32%,(S),(S),0.65%,1.79%,2.52%
21288,Twist,1231,83.92%,(S),(S),6.58%,3.57%,4.63%
21307,Trojan,1230,94.80%,(S),1.46%,(S),1.54%,1.22%
21330,Tatom,1228,86.32%,5.94%,1.22%,0.73%,2.61%,3.18%
21371,Terrio,1225,85.22%,1.55%,0.82%,1.55%,1.39%,9.47%
21371,Tillinghast,1225,93.96%,(S),0.49%,(S),1.31%,3.59%
21382,Tewksbury,1224,94.12%,(S),(S),0.74%,1.47%,2.94%
21413,Treto,1221,4.59%,(S),(S),0.00%,0.00%,95.33%
21483,Traverso,1216,62.17%,3.29%,(S),(S),0.58%,33.31%
21495,Turnbough,1215,79.92%,9.38%,0.49%,1.48%,3.95%,4.77%
21524,Takeda,1213,7.25%,(S),83.10%,(S),6.10%,3.38%
21535,Tenenbaum,1212,97.52%,(S),(S),0.00%,(S),1.98%
21535,Twedt,1212,95.38%,0.83%,1.32%,(S),(S),1.82%
21660,Tomich,1203,94.85%,(S),(S),(S),1.50%,2.83%
21672,Terpening,1202,94.18%,(S),0.83%,(S),2.83%,1.58%
21672,Teston,1202,86.11%,3.99%,4.24%,0.42%,1.50%,3.74%
21672,Tysinger,1202,91.43%,5.49%,0.42%,0.50%,1.00%,1.16%
21707,Tozzi,1199,92.66%,(S),0.83%,(S),1.00%,5.25%
21717,Tusing,1198,93.91%,(S),2.09%,(S),0.67%,2.67%
21736,Tandon,1197,5.26%,1.00%,88.64%,(S),4.18%,(S)
21811,Teti,1192,95.55%,(S),0.50%,(S),0.42%,3.19%
21830,Thornburgh,1191,95.13%,(S),0.67%,(S),1.18%,2.52%
21842,Tram,1190,3.36%,0.59%,93.61%,0.00%,2.02%,0.42%
21868,Tozer,1188,95.45%,0.51%,0.76%,0.42%,1.35%,1.52%
21878,Tammaro,1187,95.45%,(S),0.42%,(S),0.84%,2.86%
21895,Tanguma,1186,7.93%,0.00%,(S),(S),(S),91.57%
21912,Tweedie,1185,91.14%,3.80%,0.84%,0.76%,1.86%,1.60%
21986,Tootle,1180,72.71%,20.85%,(S),(S),2.97%,2.03%
21986,Tufano,1180,96.02%,(S),(S),0.00%,0.51%,3.39%
22000,Tumlin,1179,89.40%,6.87%,(S),(S),2.04%,1.02%
22047,Trobaugh,1176,95.07%,(S),(S),0.60%,1.36%,2.30%
22056,Terhaar,1175,97.36%,(S),(S),(S),1.02%,1.02%
22056,Thieman,1175,96.09%,(S),0.77%,(S),1.02%,1.87%
22069,Tinkle,1174,93.61%,1.28%,0.51%,1.02%,1.53%,2.04%
22095,Trickey,1172,91.55%,1.02%,0.51%,2.05%,2.65%,2.22%
22131,Tookes,1168,8.82%,86.30%,(S),(S),2.31%,1.97%
22131,Toral,1168,7.36%,(S),2.05%,(S),(S),90.15%
22158,Tony,1166,39.54%,36.62%,8.83%,8.58%,2.57%,3.86%
22183,Tingey,1164,96.56%,(S),0.77%,(S),0.52%,1.89%
22260,Tin,1158,4.49%,0.60%,86.96%,0.00%,3.28%,4.66%
22260,Tischer,1158,95.08%,(S),1.12%,(S),1.38%,1.81%
22281,Traughber,1157,91.79%,4.49%,(S),(S),0.95%,2.07%
22319,Tanabe,1155,8.92%,(S),72.21%,(S),11.43%,7.27%
22346,Tichy,1153,94.71%,(S),0.87%,(S),1.39%,2.43%
22375,Thrailkill,1151,89.75%,3.48%,0.52%,0.96%,1.30%,4.00%
22404,Teems,1149,90.86%,6.35%,(S),(S),0.96%,1.13%
22421,Tancredi,1148,94.43%,(S),0.70%,(S),0.70%,3.92%
22421,Tiu,1148,4.53%,(S),77.87%,(S),2.61%,13.94%
22421,Turnbaugh,1148,94.86%,0.44%,(S),(S),1.74%,2.35%
22450,Tea,1146,27.49%,(S),63.79%,(S),2.79%,3.05%
22450,Tjaden,1146,95.90%,(S),1.31%,(S),1.75%,0.61%
22481,Torbett,1144,94.93%,0.70%,0.79%,0.87%,1.49%,1.22%
22530,Tewell,1141,91.24%,2.37%,0.79%,0.79%,1.93%,2.89%
22543,Tata,1140,63.77%,7.63%,23.77%,0.00%,2.19%,2.63%
22543,Thiry,1140,94.91%,(S),0.70%,(S),1.14%,2.28%
22543,Toye,1140,68.60%,25.53%,1.75%,(S),(S),2.89%
22592,Tschetter,1137,97.45%,(S),(S),(S),(S),1.50%
22637,Trembley,1134,93.56%,0.62%,1.59%,0.44%,1.76%,2.03%
22707,Tringali,1129,93.80%,(S),0.80%,(S),1.77%,3.10%
22749,Tartt,1126,44.05%,48.76%,(S),(S),3.46%,2.93%
22770,Tilman,1125,64.27%,28.09%,(S),(S),2.49%,3.47%
22770,Torrens,1125,52.00%,2.40%,0.44%,0.00%,0.62%,44.53%
22791,Terra,1124,86.30%,0.98%,(S),(S),1.16%,10.59%
22791,Tillmon,1124,16.81%,72.06%,(S),(S),7.21%,3.29%
22809,Traeger,1123,94.21%,(S),0.45%,(S),1.69%,3.21%
22838,Test,1121,91.08%,0.80%,1.52%,1.16%,1.61%,3.84%
22856,Trisler,1120,95.71%,(S),(S),0.89%,1.25%,1.79%
22924,Tyo,1116,95.70%,0.54%,0.99%,0.63%,1.08%,1.08%
22963,Travieso,1114,7.00%,0.90%,(S),(S),(S),91.74%
23084,Trueman,1107,90.42%,1.17%,1.08%,0.00%,3.07%,4.25%
23100,Tamang,1105,2.26%,0.72%,91.49%,(S),4.89%,(S)
23153,Toller,1102,79.13%,15.79%,(S),(S),1.81%,2.45%
23153,Tomson,1102,83.39%,8.89%,1.81%,0.91%,1.09%,3.90%
23185,Tripoli,1100,92.64%,(S),2.36%,(S),1.55%,3.27%
23251,Talmage,1096,92.88%,1.19%,2.01%,(S),3.01%,(S)
23268,Turbyfill,1095,96.26%,(S),0.55%,(S),1.83%,1.19%
23315,Trenary,1092,95.79%,(S),(S),(S),1.47%,2.20%
23333,Twine,1091,29.61%,64.89%,(S),(S),3.30%,1.83%
23371,Trejos,1089,5.42%,(S),(S),0.00%,0.00%,94.12%
23414,Tantillo,1086,96.50%,0.46%,(S),0.00%,(S),2.58%
23472,Tepe,1083,91.69%,1.66%,1.29%,0.00%,0.65%,4.71%
23500,Tulley,1081,82.89%,5.55%,0.46%,7.12%,2.41%,1.57%
23576,Teichman,1077,96.47%,(S),0.46%,(S),0.93%,1.86%
23576,Timlin,1077,95.64%,(S),0.56%,(S),1.39%,1.76%
23587,Theurer,1076,95.82%,(S),1.02%,(S),1.21%,1.67%
23618,Tomasi,1074,89.66%,(S),3.17%,(S),1.40%,4.19%
23618,Trousdale,1074,90.32%,1.21%,1.02%,2.61%,3.26%,1.58%
23634,Tamashiro,1073,3.91%,(S),74.93%,(S),12.95%,8.01%
23691,Truscott,1069,89.90%,5.52%,0.84%,0.00%,1.12%,2.62%
23725,Trentham,1067,96.06%,(S),(S),0.94%,0.84%,1.12%
23737,Thon,1066,80.77%,5.07%,10.98%,(S),(S),2.06%
23768,Tolen,1064,56.67%,35.81%,(S),(S),3.10%,2.16%
23785,Thiem,1063,85.23%,(S),11.85%,(S),1.03%,1.79%
23804,Tatar,1062,95.95%,(S),1.04%,(S),0.66%,2.07%
23804,Tonge,1062,46.99%,43.13%,(S),(S),4.24%,4.24%
23817,Trickett,1061,93.78%,(S),(S),1.41%,2.07%,1.98%
23881,Tippetts,1057,92.90%,(S),0.85%,(S),1.70%,4.16%
23899,Tempel,1056,95.08%,(S),0.57%,(S),1.70%,2.18%
23899,Tretter,1056,96.50%,(S),0.76%,(S),1.52%,0.76%
23920,Trevathan,1055,89.67%,4.17%,(S),(S),1.99%,2.37%
23943,Tekle,1054,3.32%,93.83%,(S),(S),1.61%,0.85%
23957,Tarry,1053,66.95%,24.88%,2.09%,(S),(S),4.27%
23957,Throne,1053,93.83%,3.32%,(S),(S),0.95%,1.42%
24001,Tuite,1051,96.48%,0.57%,(S),(S),1.43%,1.24%
24075,Triche,1046,69.69%,24.00%,0.48%,0.48%,1.63%,3.73%
24090,Tashjian,1045,95.69%,(S),(S),0.00%,2.39%,1.53%
24090,Tomei,1045,85.65%,(S),5.84%,(S),2.39%,5.45%
24137,Thornell,1042,90.79%,3.93%,0.67%,0.77%,1.54%,2.30%
24159,Tonelli,1041,93.66%,(S),0.00%,(S),0.48%,5.38%
24222,Toledano,1036,30.21%,2.70%,2.22%,0.00%,0.87%,64.00%
24237,Tatem,1035,62.03%,31.01%,(S),(S),3.09%,3.19%
24237,Trostle,1035,95.27%,1.16%,(S),(S),1.74%,1.16%
24260,Thomann,1034,94.29%,(S),0.97%,(S),0.97%,2.80%
24305,Tremain,1032,94.48%,0.97%,0.58%,0.58%,2.23%,1.16%
24370,Teigen,1028,94.75%,(S),1.26%,(S),2.04%,0.88%
24370,Trew,1028,93.00%,1.36%,1.07%,0.78%,1.56%,2.24%
24446,Thi,1024,2.73%,(S),91.31%,(S),3.52%,1.95%
24483,Tuel,1022,91.10%,1.66%,0.88%,0.68%,2.64%,3.03%
24517,Thode,1020,93.04%,0.59%,1.18%,0.59%,1.67%,2.94%
24554,Tozier,1018,95.48%,0.79%,(S),(S),1.28%,1.96%
24608,Tatham,1015,87.09%,6.90%,1.48%,0.59%,1.48%,2.46%
24648,Tokarski,1013,95.56%,(S),(S),(S),1.28%,2.47%
24665,Termini,1012,93.58%,(S),0.59%,(S),0.69%,4.94%
24665,Tomasini,1012,85.87%,(S),(S),0.00%,0.49%,13.14%
24665,Tunis,1012,74.01%,20.85%,0.59%,0.49%,2.27%,1.78%
24685,Tuley,1011,92.68%,0.79%,0.59%,1.88%,2.57%,1.48%
24762,Tenbrink,1006,92.25%,0.00%,0.89%,2.49%,2.58%,1.79%
24762,Terrel,1006,68.69%,20.97%,1.39%,0.89%,3.78%,4.27%
24762,Thistle,1006,94.43%,1.09%,0.70%,0.00%,1.39%,2.39%
24762,Tomaselli,1006,95.83%,(S),0.80%,(S),0.60%,2.58%
24787,Turton,1005,81.19%,13.53%,(S),(S),1.19%,3.58%
24802,Takemoto,1004,6.47%,(S),76.20%,(S),12.95%,4.08%
24822,Toyama,1003,5.38%,(S),78.66%,(S),10.67%,5.08%
24838,Topel,1002,94.71%,(S),(S),(S),1.20%,3.29%
